College,Program Proposal Id,Course Proposal Id,Program Control Number,Program Status,Course Control Number,Course Status,Course Id,Course Title,Course TOP Code,Course Classification Code
Cabrillo,438167,454965,33947,Active,CCC000508261,Active,BUS88,Starting and Operating a New Small  Business,050100,Y
Cabrillo,441517,48340,20417,Active,CCC000459214,Active,MA70,Medical Terminology,120800,Y
Cabrillo,441517,460604,20417,Active,CCC000587825,Active,MA115,Administrative Skills for Medical Assistants,120800,Y
Cabrillo,441517,450663,20417,Active,CCC000582434,Active,MA125,Clinical Skills for Medical Assistants I,120810,Y
Cabrillo,441517,450664,20417,Active,CCC000582435,Active,MA135,Clinical Skills for Medical Assistants II ,120810,Y
Cabrillo,441517,449954,20417,Active,CCC000581078,Active,MA170,"Medical Terminology-Structure, Function, and Disease Processes",120800,Y
Cabrillo,441517,449955,20417,Active,CCC000581077,Active,MA173A,Medical Law and Ethics,120800,Y
Cabrillo,441517,48062,20417,Active,CCC000446076,Active,CABT38,Introduction to Microsoft Office,070100,Y
Cabrillo,441517,439196,20417,Active,CCC000579159,Active,MA101,MA Externship,120800,Y
Cabrillo,441517,46541,20417,Active,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,441517,47228,20417,Active,CCC000362510,Active,ENGL100,Elements of Writing ,150100,Y
Cabrillo,441517,422056,20417,Active,CCC000569340,Approved,ESL100,High Advanced Academic ESL,493087,Y
Cabrillo,441517,46780,20417,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,441517,47611,20417,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,441517,46781,20417,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,441517,47612,20417,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,441517,469375,20417,Active,CCC000595413,Active,MA100,Medical Assistant Essentials,120800,Y
Cabrillo,441517,469380,20417,Active,CCC000595418,Active,MA184,Health Care Communication ,120800,Y
Cabrillo,441246,467346,35910,Approved,CCC000595471,Active,CABT405,Beginning Technology Skills I,051400,J
Cabrillo,441246,467347,35910,Approved,CCC000594891,Active,CABT406,Beginning Technology Skills II,051400,J
Cabrillo,458974,46780,35973,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,458974,46781,35973,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,458974,47228,35973,Active,CCC000362510,Active,ENGL100,Elements of Writing ,150100,Y
Cabrillo,458974,47611,35973,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,458974,47612,35973,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,458974,48008,35973,Active,CCC000380764,Active,DM1,Introduction to Digital Media,061400,Y
Cabrillo,458974,393522,35973,Active,CCC000558576,Active,DM4,Digital Graphics,061400,Y
Cabrillo,458974,393525,35973,Active,CCC000558579,Active,DM12,Photoshop Techniques I,061400,Y
Cabrillo,458974,393529,35973,Active,CCC000558583,Active,DM60,Web Publishing with HTML and CSS,061400,Y
Cabrillo,458974,393532,35973,Active,CCC000558586,Active,DM72,Fundamentals of 2D Animation,061400,Y
Cabrillo,458974,422056,35973,Active,CCC000569340,Approved,ESL100,High Advanced Academic ESL,493087,Y
Cabrillo,458974,46795,35973,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,458974,47534,35973,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,458974,46541,35973,Active,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,458974,398929,35973,Active,CCC000556222,Active,DM5,Design for Digital Media,061400,Y
Cabrillo,458974,451545,35973,Active,CCC000582002,Active,DM8,Creative Portfolios,061400,Y
Cabrillo,462874,46541,     ,Deleted,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,462874,46780,     ,Deleted,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,462874,46781,     ,Deleted,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,462874,47046,     ,Deleted,CCC000508296,Active,MA183C,EKG Complete Skills,120800,Y
Cabrillo,462874,47198,     ,Deleted,CCC000508297,Active,MA189,Electronic Health Records,120800,Y
Cabrillo,462874,47228,     ,Deleted,CCC000362510,Active,ENGL100,Elements of Writing ,150100,Y
Cabrillo,462874,47611,     ,Deleted,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,462874,47612,     ,Deleted,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,462874,47858,     ,Deleted,CCC000375425,Active,MA165,Injection Short Course,120800,Y
Cabrillo,462874,48060,     ,Deleted,CCC000368764,Inactive,MA176,Introduction to Medical Assisting  Procedures,120800,Y
Cabrillo,462874,48062,     ,Deleted,CCC000446076,Active,CABT38,Introduction to Microsoft Office,070100,Y
Cabrillo,462874,48328,     ,Deleted,CCC000371187,Inactive,MA176L,Medical Assisting Lab,120800,Y
Cabrillo,462874,48330,     ,Deleted,CCC000358451,Active,MA181,Medical Insurance,120800,Y
Cabrillo,462874,48334,     ,Deleted,CCC000513127,Active,MA172,Medical Office Procedures,120800,Y
Cabrillo,462874,48340,     ,Deleted,CCC000459214,Active,MA70,Medical Terminology,120800,Y
Cabrillo,462874,48627,     ,Deleted,CCC000508294,Inactive,MA150,Pharmacology for Medical Assistants,120800,Y
Cabrillo,462874,48634,     ,Deleted,CCC000366072,Active,MA185B,Phlebotomy,120800,Y
Cabrillo,462874,352149,     ,Deleted,CCC000533611,Active,MA100,Medical Assistant Essentials,120800,Y
Cabrillo,462874,352672,     ,Deleted,CCC000541973,Active,MA160,Basic ICD-10-CM and CPT Coding,120800,Y
Cabrillo,462874,352676,     ,Deleted,CCC000541974,Active,MA184,Health Care Communication ,120800,Y
Cabrillo,462874,422056,     ,Deleted,CCC000569340,Approved,ESL100,High Advanced Academic ESL,493087,Y
Cabrillo,462874,449955,     ,Deleted,CCC000581077,Active,MA173A,Medical Law and Ethics,120800,Y
Cabrillo,462874,439196,     ,Deleted,CCC000579159,Active,MA101,MA Externship,120800,Y
Cabrillo,460958,453216,36682,Active,CCC000587777,Active,DH453A,Dental Technology I,124010,K
Cabrillo,460958,453218,36682,Active,CCC000587778,Active,DH453B,Dental Technology II,124010,K
Cabrillo,462019,458973,36833,Active,CCC000588226,Active,CAHM405A,Basic Knife Skills and Sanitation,130630,J
Cabrillo,462019,460559,36833,Active,CCC000590922,Active,CAHM405B,Basic Kitchen Skills,130630,J
Cabrillo,464567,460937,36676,Active,CCC000590926,Active,MATH300,Math PLUS: Study Skills,170200,K
Cabrillo,464567,460939,36676,Active,CCC000590925,Active,MATH301,Math PLUS: Pre-Algebra Review,170200,K
Cabrillo,464568,460937,36680,Active,CCC000590926,Active,MATH300,Math PLUS: Study Skills,170200,K
Cabrillo,464568,460941,36680,Active,CCC000590923,Active,MATH303,Math PLUS: Elementary Algebra Review,170200,K
Cabrillo,464570,460937,36677,Active,CCC000590926,Active,MATH300,Math PLUS: Study Skills,170200,K
Cabrillo,464570,460949,36677,Active,CCC000590924,Active,MATH304,Math PLUS: Intermediate Algebra Review,170200,K
Cabrillo,467605,467110,36830,Approved,CCC000593638,Active,DMCP401,Foundation Course,493011,J
Cabrillo,467605,467111,36830,Approved,CCC000593639,Active,DMCP411,Introduction to Team Self-Management,493011,J
Cabrillo,467352,460937,36837,Active,CCC000590926,Active,MATH300,Math PLUS: Study Skills,170200,K
Cabrillo,467352,467109,36837,Active,CCC000593640,Active,MATH302,Math PLUS: Essential Math Preparation for Statistics,170200,K
Cabrillo,467358,46539,     ,Draft,CCC000369734,Active,BUS9,Business Statistics,050100,Y
